,Unnamed: 0,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,extra_base_hits,firstName,games,hits,lastName,player_id,runs,WAR
2065,2065,155.01,12.079999999999998,0.28927410617551463,170.0,49.0,N,98.01,11.0,0.33842070338420704,0.7985868283390645,29.06000000000001,26.0,0.4601661249548574,0.0,Gregory Joseph,992.0,801.0,Colbrunn,colbrgr01,337.0,7.06
2066,2066,261.01,19.070000000000007,0.2732544653212712,325.01,57.0,N,122.03000000000002,35.0,0.33009028757873976,0.7576569774418807,49.04999999999999,33.0,0.4275666898631408,0.0,Wilfredo,1247.0,1178.0,Cordero,cordewi01,587.0,5.92
2067,2067,195.0,16.040000000000006,0.2641274583022156,510.0,40.0,N,101.0,11.0,0.3490034662045061,0.7450900980192932,212.01,49.0,0.3960866318147872,0.0,Chad David,1204.0,1061.0,Curtis,curtich01,648.0,13.98
2068,2068,287.0,27.040000000000006,0.2527352297592998,510.0,132.0,N,163.0,22.0,0.3287404765764305,0.7328396742423677,114.04000000000002,43.0,0.4040991976659373,0.0,Jacinto Damion,1706.0,1386.0,Easley,easleda01,735.0,20.44
2069,2069,176.0,3.1199999999999983,0.25177935943060503,175.0,19.0,N,80.03,15.0,0.28980272297860515,0.6668282271304438,10.1,33.0,0.37702550415183866,0.0,John Timothy,1047.0,849.0,Flaherty,flahejo01,319.0,1.56
2070,2070,76.00999999999998,12.04,0.2344900105152471,260.0,6.0,N,86.02,16.0,0.3264557542411738,0.7492475523484294,17.060000000000002,13.0,0.4227917981072556,0.0,Willie Louis,655.0,446.0,Greene,greenwi01,254.0,3.12
2071,2071,0.15,0.15,0.09091774562071596,7.119999999999997,0.0,N,0.15,0.0,0.12071823204419893,0.2159200599192942,0.15,0.0,0.09520182787509524,0.0,Sterling Alex,281.0,19.100000000000012,Hitchcock,hitchst01,14.11,-1.25
2072,2072,126.0,5.059999999999999,0.26306306306306304,430.0,50.0,N,141.01,15.0,0.3690149435803599,0.8335735021389185,36.01,24.0,0.4645585585585586,0.0,John Emil,826.0,730.0,Jaha,jahajo01,470.0,12.41
2073,2073,267.0,37.04,0.2817829457364341,353.0,74.0,Y,184.01,25.0,0.3332742735648476,0.788140552634615,119.01,57.0,0.4548662790697674,0.0,Brian O'Neal,1456.0,1454.0,Jordan,jordabr01,755.0,32.76
2074,2074,560.0,47.03,0.2895975523652624,801.0,125.0,Y,377.0,61.0,0.3555159021727721,0.8551699384165942,94.02,103.0,0.4996540362438221,0.0,Jeffrey Franklin,2298.0,2461.0,Kent,kentje01,1320.0,55.16
2075,2075,343.01,33.040000000000006,0.2787399750490109,817.01,29.0,Y,278.02,84.0,0.37008849802134813,0.8703843454638718,91.03,55.0,0.5002958474425235,0.0,Ryan Anthony,1736.0,1564.01,Klesko,kleskry01,874.02,26.93
2076,2076,267.0,19.040000000000006,0.2870840383530739,357.02,66.0,Y,260.02,43.0,0.33696444802333503,0.8280605187133143,8.119999999999997,45.0,0.4910960706899793,0.0,Javier,1503.0,1527.0,Lopez,lopezja01,674.0,29.63
2077,2077,220.01,48.0,0.27628477133427626,390.01,24.0,N,132.01,43.0,0.33867320377278715,0.7828127605856112,173.01,27.0,0.4441395568128241,0.0,Albert Lee,1232.0,1172.0,Martin,martial03,664.0,7.28
2078,2078,5.099999999999999,0.12999999999999998,0.1252283434285165,18.070000000000007,0.0,N,0.12999999999999998,0.0,0.1942842045004184,0.34715412085461506,0.12999999999999998,1.0,0.15286991635419672,0.0,David John,263.0,26.050000000000004,Mlicki,mlickda01,13.07,0.36
2079,2079,344.01,8.119999999999997,0.3077702213861959,759.01,30.0,Y,427.01,146.0,0.3765017733999053,0.9217600572951448,17.11000000000001,45.0,0.5452582838952394,0.0,Michael Joseph,1912.0,2127.0,Piazza,piazzmi01,1048.0,59.36
2080,2080,84.0,3.1199999999999983,0.2506203473945409,208.0,28.0,N,49.01,16.0,0.34371643394199786,0.7415266076392684,6.1099999999999985,14.0,0.3978101736972705,0.0,Todd Alan,662.0,404.0,Pratt,prattto02,194.0,4.31
2081,2081,0.17,0.17,0.10655737704918032,4.149999999999999,0.0,N,0.17,0.0,0.15859649122807015,0.28035506052762305,0.17,0.0,0.1217585692995529,0.0,Paul John,841.0,7.149999999999998,Quantrill,quantpa01,5.1599999999999975,0.07
2082,2082,100.0,6.079999999999997,0.24046657694033202,292.0,16.0,N,20.040000000000006,5.0,0.3315003927729772,0.6492572344059965,22.040000000000006,9.0,0.3177568416330193,0.0,Jeffrey Allen,1018.0,536.0,Reboulet,rebouje01,310.0,10.19
2083,2083,176.02999999999997,9.07,0.25866380732431543,276.01,11.0,N,160.01999999999995,33.0,0.3205677325120248,0.8016762775466668,10.07,23.0,0.481108545034642,0.0,Henry Anderson,950.0,784.01,Rodriguez,rodrihe02,389.01,2.42
2084,2084,339.0,24.02,0.28210313447927193,970.0,67.0,Y,299.0,45.0,0.3851399346498082,0.8836299919467412,48.03,68.0,0.4984900572969329,0.0,Timothy James,1672.0,1674.0,Salmon,salmoti01,986.0,40.54
2085,2085,293.02,19.040000000000006,0.2675070599059388,760.01,64.0,Y,189.03,61.0,0.35733080921792243,0.7840629015205419,20.07,64.0,0.4267320923026195,0.0,Jack Thomas,1716.0,1509.01,Snow,snowjt01,798.01,
2086,2086,294.0,13.129999999999995,0.2624903920061491,717.01,57.0,Y,265.03,59.0,0.3556009378515489,0.8324168486893659,30.10000000000001,40.0,0.476815910837817,0.0,Matthew Wade,1895.0,1366.0,Stairs,stairma01,770.0,14.26
2087,2087,0.11999999999999998,0.11999999999999998,0.057142857142857134,0.11999999999999998,0.0,N,0.11999999999999998,0.0,0.1081081081081081,0.5081081081081081,0.11999999999999998,0.0,0.4,0.0,Michael Scott,509.0,0.11999999999999998,Trombley,trombmi01,0.11999999999999998,0.21
2088,2088,281.0,17.040000000000006,0.2790400816951749,463.0,53.0,N,124.0,15.0,0.3595530726256983,0.8140029066823743,47.03999999999999,42.0,0.45444983405667605,0.0,John William,1105.0,1093.0,Valentin,valenjo02,614.0,32.46
2089,2089,302.01,41.03,0.24336703376060664,630.01,29.0,N,249.01,54.0,0.32127689886841865,0.7688504681047428,136.01,49.0,0.4475735692363242,0.0,Jose Antonio,1678.0,1348.01,Valentin,valenjo03,872.0,31.58
2090,2090,2.1799999999999957,0.19000000000000006,0.11833573487031696,3.159999999999997,1.0,N,1.1800000000000002,0.0,0.15017361111111102,0.3234445044828689,0.19000000000000006,0.0,0.17327089337175786,0.0,Timothy Stephen,630.0,13.139999999999995,Wakefield,wakefti01,4.1699999999999955,0.13
2091,2091,0.19000000000000006,0.19000000000000006,0.08755760368663604,0.19000000000000006,0.0,N,0.19000000000000006,0.0,0.16101694915254253,0.7739201749589947,0.19000000000000006,0.0,0.6129032258064522,0.0,Robert Joe,835.0,0.19000000000000006,Wickman,wickmbo01,0.19000000000000006,0.35
2092,2092,183.01,18.080000000000013,0.25498855835240275,180.01,31.0,N,85.05000000000003,8.0,0.3010379676853958,0.7110837342757848,106.0,22.0,0.410045766590389,0.0,Gerald Floyd,1168.0,780.01,Williams,willige02,474.0,6.62
2093,2093,211.01,13.06,0.26206402293358816,280.01,24.0,N,88.03,13.0,0.30934133508205985,0.6911425773180846,23.050000000000004,39.0,0.3818012422360248,0.0,Daniel Allen,1299.0,1097.0,Wilson,wilsoda01,441.0,13.0
2094,2094,327.0,46.03999999999999,0.2828893610067004,660.0,89.0,Y,79.02000000000002,14.0,0.3587962962962963,0.7489155968355999,465.01,44.0,0.39011930053930377,0.0,Eric Orlando,1730.0,1731.0,Young,younger01,996.0,18.66
2095,2095,235.01,17.060000000000006,0.25840390043623296,336.0,62.0,N,144.01,18.0,0.3235836020267158,0.7619105201688765,83.00999999999998,47.0,0.4383269181421607,0.0,Kevin Stacey,1205.0,1007.0,Young,youngke01,536.0,5.83
2096,2096,109.01,23.03,0.25587084148727984,133.01,17.0,N,62.01,11.0,0.3050802126916922,0.7278297234549016,22.01,12.0,0.4227495107632093,0.0,Kurt Thomas,702.0,523.0,Abbott,abbotku01,273.01,0.57
2097,2097,270.0,34.059999999999995,0.2514731645166428,634.0,69.0,Y,80.01,69.0,0.325117538110842,0.668667466443379,102.02,37.0,0.34354992833253706,0.0,Bradley David,1971.0,1579.0,Ausmus,ausmubr01,718.0,16.45
2098,2098,121.01,19.06,0.2721493841875248,149.0,15.0,N,62.01,12.0,0.3146775389177168,0.7239584288660681,37.01,17.0,0.4092808899483513,0.0,Daniel,895.0,685.0,Bautista,bautida01,317.0,-0.36
2099,2099,100.0,12.06,0.2559497081275258,350.0,12.0,N,45.01,4.0,0.3583237216455209,0.7306407400559385,66.0,12.0,0.3723170184104176,0.0,Richard Godhard,789.0,570.0,Becker,beckeri01,345.0,8.32
2100,2100,86.02,9.07,0.24177010253642744,173.01,20.0,N,54.02,4.0,0.3113195176322601,0.6967593449393297,56.02,13.0,0.3854398273070696,0.0,Damon Jackson,699.0,448.0,Buford,buforda01,280.0,2.6
2101,2101,298.0,29.080000000000005,0.253415061295972,739.01,78.0,Y,315.01,75.0,0.3445976490142329,0.825891869679732,74.02,43.0,0.4812942206654992,0.0,Jeromy Neal,1694.0,1447.0,Burnitz,burnije01,917.0,19.67
2102,2102,60.03,8.089999999999998,0.25697214734950585,94.03000000000002,9.0,N,22.040000000000006,4.0,0.3180952225211156,0.7029469745426788,9.079999999999998,7.0,0.3848517520215633,0.0,Midre Almeric,460.0,286.01,Cummings,cummimi01,136.01,0.97
2103,2103,483.01,18.06,0.2798311135521077,1109.0,172.0,Y,473.01,186.0,0.3833903199722768,0.9293425374650682,14.1,93.0,0.5459522174927914,0.0,Carlos Juan,2035.0,2038.01,Delgado,delgaca01,1241.01,44.29
2104,2104,437.0,25.06000000000001,0.28419364246135903,998.0,49.0,Y,393.01,91.0,0.3759096612296111,0.9030531432943528,67.04,65.0,0.5271434820647418,0.0,James Patrick,2011.0,1949.0,Edmonds,edmonji01,1251.0,60.26
2105,2105,258.01,26.06000000000001,0.2711582449573716,442.0,87.0,N,202.01,39.0,0.34070631970260223,0.8023740260864658,107.01,42.0,0.4616677063838636,0.0,Carl Edward,1405.0,1304.0,Everett,evereca01,707.01,20.43
2106,2106,340.02,23.09000000000001,0.2780597856739989,601.01,91.0,Y,233.01,87.0,0.3583110112048008,0.8403997496894784,148.02999999999997,48.0,0.4820887384846776,0.0,Cornelius Clifford,1621.0,1479.0,Floyd,floydcl01,824.01,25.88
2107,2107,234.01,18.090000000000003,0.2619461337966985,408.01,41.0,N,60.03999999999999,17.0,0.3254683864928486,0.6852229477439347,35.03,32.0,0.359754561251086,0.0,Christopher Cory,1515.0,1206.0,Gomez,gomezch02,517.0,-1.34
2108,2108,445.01,35.04,0.2828311211522169,744.01,80.0,Y,328.02,80.0,0.3551974428980489,0.8497131164365973,162.01999999999995,53.0,0.4945156735385484,0.0,Shawn David,1951.0,2003.01,Green,greensh01,1129.01,34.52
2109,2109,141.0,25.050000000000004,0.2662444933920705,364.0,48.0,N,38.03999999999999,20.0,0.3384049079754601,0.6886857449798653,50.03,31.0,0.3502808370044052,0.0,Ricardo,1119.0,967.0,Gutierrez,gutieri01,471.0,-1.47
2110,2110,172.0,17.060000000000006,0.2717678100263852,292.0,30.0,N,110.02,11.0,0.338452451269935,0.7870606306894601,67.02000000000001,32.0,0.4486081794195251,0.0,Jeffrey Bryan,957.0,824.0,Hammonds,hammoje01,475.0,8.58
2111,2111,112.01,17.060000000000002,0.2506361323155216,205.01,7.0,N,25.050000000000004,5.0,0.30956318595533555,0.6540415574566079,36.03999999999999,24.0,0.34447837150127225,0.0,Dennis Lee,954.0,591.0,Hocking,hockide01,294.0,-0.54
2112,2112,8.049999999999999,0.1,0.1334841628959276,15.04,1.0,N,1.09,0.0,0.16382848659505714,0.32337599790727434,0.1,0.0,0.15954751131221714,0.0,Robert Joseph,245.0,59.0,Jones,jonesbo03,29.01,-0.55
2113,2113,549.0,38.03999999999999,0.30342831700801426,1512.0,18.0,N,468.01,177.0,0.401093205164452,0.9303797145144076,150.01,97.0,0.5292865093499555,0.0,Larry Wayne,2499.0,2726.0,Jones,jonesch06,1619.0,85.02
2114,2114,0.12999999999999998,0.12999999999999998,0.03170731707317073,0.12999999999999998,0.0,N,0.12999999999999998,0.0,0.061465721040189124,0.2834169405523842,0.12999999999999998,0.0,0.2219512195121951,0.0,Stefan Andrew,358.0,0.12999999999999998,Karsay,karsast01,1.12,0.22
2115,2115,254.0,17.03,0.2708433734939759,299.0,37.0,N,84.01,17.0,0.323868677905945,0.7248542200746196,119.01,22.0,0.40098554216867466,0.0,Michael Thomas,1110.0,1124.0,Lansing,lansimi01,554.0,9.81
2116,2116,3.0999999999999983,0.12999999999999998,0.18135245901639346,1.12,0.0,N,1.12,0.0,0.20418326693227096,0.5576668734896479,0.12999999999999998,0.0,0.35348360655737704,0.0,Curtis John,603.0,7.079999999999997,Leskanic,leskacu01,4.089999999999998,0.5
2117,2117,0.11999999999999998,0.11999999999999998,0.04559270516717325,2.1099999999999994,1.0,N,0.11999999999999998,0.0,0.10595891803945494,0.1671834078353733,0.11999999999999998,0.0,0.061224489795918366,0.0,Albert Anthony,297.0,2.1,Lopez,lopezal02,0.11999999999999998,-0.33
2118,2118,85.01,7.079999999999997,0.2407469135802469,100.01,26.0,N,22.03,11.0,0.2933581958033212,0.6361174550625804,10.06,13.0,0.3427592592592593,0.0,Luis Manuel,721.0,390.01,Lopez,lopezlu02,171.01,-4.78
2119,2119,68.03000000000002,8.089999999999998,0.24246483590087076,126.0,14.0,N,36.04,3.0,0.3051671732522797,0.6764531745918645,9.079999999999998,12.0,0.3712860013395848,0.0,David Andrew,632.0,362.0,McCarty,mccarda01,182.0,-2.1
